PQID,UID,Year,Month,Day,CMT_AMT,CAT,UNM
751,2513,2012,9,21,1,I,Ivan De Marino
754,2513,2012,9,18,3,I,Ivan De Marino
765,2513,2012,9,9,1,I,Ivan De Marino
768,2513,2012,7,27,2,I,Ivan De Marino
768,2513,2012,8,13,3,I,Ivan De Marino
768,2513,2012,9,5,3,I,Ivan De Marino
769,1198,2013,4,14,4,I,Philip Kaufmann
772,2513,2012,9,3,1,I,Ivan De Marino
775,1207,2013,4,13,1,I,Pieter Wuille
777,1198,2013,4,10,1,I,Philip Kaufmann
789,1198,2013,4,10,3,I,Philip Kaufmann
792,1198,2013,4,10,1,I,Philip Kaufmann
793,1198,2013,4,10,1,I,Philip Kaufmann
798,1198,2013,4,8,1,I,Philip Kaufmann
798,1207,2013,3,28,1,I,Pieter Wuille
798,1207,2013,4,12,1,I,Pieter Wuille
801,1198,2013,4,8,1,I,Philip Kaufmann
803,1198,2013,4,7,1,I,Philip Kaufmann
806,1198,2013,4,7,1,I,Philip Kaufmann
807,2513,2012,7,11,7,I,Ivan De Marino
808,1198,2013,4,7,1,I,Philip Kaufmann
811,1198,2013,4,7,1,I,Philip Kaufmann
815,2513,2012,7,3,1,I,Ivan De Marino
816,1207,2013,4,6,1,I,Pieter Wuille
821,1207,2013,4,6,1,I,Pieter Wuille
822,1198,2013,4,6,1,I,Philip Kaufmann
827,1198,2013,4,4,1,I,Philip Kaufmann
828,1207,2013,4,7,2,I,Pieter Wuille
830,1198,2013,4,4,1,I,Philip Kaufmann
831,1198,2013,4,4,1,I,Philip Kaufmann
832,1198,2013,4,4,1,I,Philip Kaufmann
834,2513,2012,6,24,1,I,Ivan De Marino
837,1198,2013,4,4,1,I,Philip Kaufmann
842,1207,2013,4,3,1,I,Pieter Wuille
845,1198,2013,4,3,1,I,Philip Kaufmann
847,1198,2013,4,3,1,I,Philip Kaufmann
849,2513,2012,6,17,3,I,Ivan De Marino
850,1198,2013,4,3,1,I,Philip Kaufmann
852,1198,2013,4,2,1,I,Philip Kaufmann
854,2513,2012,5,30,6,I,Ivan De Marino
854,2513,2012,6,14,1,I,Ivan De Marino
855,1198,2013,4,2,1,I,Philip Kaufmann
865,1198,2013,4,1,1,I,Philip Kaufmann
867,1198,2013,4,1,1,I,Philip Kaufmann
886,1207,2013,3,28,1,I,Pieter Wuille
888,1207,2013,3,28,1,I,Pieter Wuille
889,1207,2013,3,28,1,I,Pieter Wuille
890,1207,2013,3,28,1,I,Pieter Wuille
891,1198,2012,12,15,1,I,Philip Kaufmann
894,1207,2013,2,28,1,I,Pieter Wuille
894,1207,2013,3,29,2,I,Pieter Wuille
907,1198,2013,3,20,2,I,Philip Kaufmann
909,1198,2013,3,19,1,I,Philip Kaufmann
917,1198,2013,3,18,1,I,Philip Kaufmann
918,1198,2013,3,17,1,I,Philip Kaufmann
919,1198,2013,3,17,1,I,Philip Kaufmann
933,2513,2012,3,20,6,I,Ivan De Marino
949,1198,2013,2,23,1,I,Philip Kaufmann
959,1207,2013,2,16,1,I,Pieter Wuille
964,1207,2013,2,16,1,I,Pieter Wuille
965,1207,2013,2,10,1,I,Pieter Wuille
966,1207,2013,2,13,2,I,Pieter Wuille
969,1207,2013,2,10,1,I,Pieter Wuille
970,1207,2013,2,10,1,I,Pieter Wuille
974,1198,2013,2,6,1,I,Philip Kaufmann
977,1207,2013,2,6,1,I,Pieter Wuille
984,2513,2012,3,23,4,I,Ivan De Marino
985,2513,2012,3,22,2,I,Ivan De Marino
987,2513,2012,3,20,1,I,Ivan De Marino
988,2513,2012,3,20,1,I,Ivan De Marino
991,1198,2013,2,1,1,I,Philip Kaufmann
1000,2513,2012,3,12,1,I,Ivan De Marino
1007,1207,2013,1,30,1,I,Pieter Wuille
1009,2513,2012,3,5,1,I,Ivan De Marino
1016,2513,2012,1,5,1,I,Ivan De Marino
1032,1207,2013,1,28,2,I,Pieter Wuille
1033,2513,2011,10,16,1,I,Ivan De Marino
1034,1207,2013,1,29,2,I,Pieter Wuille
1035,1198,2013,1,27,1,I,Philip Kaufmann
1036,1207,2013,1,28,5,I,Pieter Wuille
1040,1207,2013,1,26,1,I,Pieter Wuille
1042,1207,2013,1,20,1,I,Pieter Wuille
1045,1198,2013,1,26,1,I,Philip Kaufmann
1050,1198,2013,1,23,1,I,Philip Kaufmann
1053,1198,2013,1,23,1,I,Philip Kaufmann
1057,1207,2012,12,11,5,I,Pieter Wuille
1060,2513,2012,1,4,6,I,Ivan De Marino
1064,1207,2012,12,11,5,I,Pieter Wuille
1068,1198,2013,1,20,1,I,Philip Kaufmann
1071,1198,2013,1,20,1,I,Philip Kaufmann
1075,1207,2013,1,18,1,I,Pieter Wuille
1086,1198,2013,1,14,1,I,Philip Kaufmann
1089,2513,2011,10,16,1,I,Ivan De Marino
1090,1198,2013,1,14,2,I,Philip Kaufmann
1093,1198,2013,1,11,1,I,Philip Kaufmann
1094,2513,2011,10,16,1,I,Ivan De Marino
1095,1198,2013,1,11,1,I,Philip Kaufmann
1100,1198,2013,1,10,1,I,Philip Kaufmann
1103,1198,2013,1,10,1,I,Philip Kaufmann
1109,2513,2011,9,12,1,I,Ivan De Marino
1113,2513,2011,9,7,4,I,Ivan De Marino
1114,1207,2013,1,9,1,I,Pieter Wuille
1119,2513,2011,9,4,2,I,Ivan De Marino
1126,1198,2013,1,7,1,I,Philip Kaufmann
1128,2513,2011,8,31,5,I,Ivan De Marino
1130,2513,2011,8,31,2,I,Ivan De Marino
1150,2513,2011,8,8,3,I,Ivan De Marino
1154,2513,2011,8,1,1,I,Ivan De Marino
1156,2513,2011,8,4,3,I,Ivan De Marino
1160,2513,2011,7,21,1,I,Ivan De Marino
1161,2513,2011,7,17,4,I,Ivan De Marino
1163,2513,2011,7,17,1,I,Ivan De Marino
1165,2513,2011,7,17,1,I,Ivan De Marino
1170,2513,2011,7,17,11,I,Ivan De Marino
1188,2513,2011,6,28,4,I,Ivan De Marino
1190,2513,2011,6,28,2,I,Ivan De Marino
1191,2513,2011,6,27,2,I,Ivan De Marino
1193,2513,2011,6,24,1,I,Ivan De Marino
1195,2513,2011,6,23,28,I,Ivan De Marino
1199,2513,2011,6,24,5,I,Ivan De Marino
1210,2513,2011,6,16,2,I,Ivan De Marino
1217,2513,2011,6,10,16,I,Ivan De Marino
1224,2513,2011,6,1,1,I,Ivan De Marino
1226,2513,2011,6,1,6,I,Ivan De Marino
1236,2513,2011,5,4,1,I,Ivan De Marino
1248,2513,2011,4,18,2,I,Ivan De Marino
1253,2513,2011,3,24,7,I,Ivan De Marino
1253,2513,2011,4,9,8,I,Ivan De Marino
1262,2513,2011,3,24,7,I,Ivan De Marino
1264,2513,2011,3,24,7,I,Ivan De Marino
1264,2513,2011,4,7,1,I,Ivan De Marino
1265,2513,2011,3,1,1,I,Ivan De Marino
1267,2513,2011,2,28,1,I,Ivan De Marino
1286,1198,2013,1,6,1,I,Philip Kaufmann
1290,1198,2013,1,5,1,I,Philip Kaufmann
1291,1198,2013,1,5,1,I,Philip Kaufmann
1292,1207,2013,1,4,1,I,Pieter Wuille
1299,1207,2012,12,30,2,I,Pieter Wuille
1299,1207,2013,1,3,1,I,Pieter Wuille
1302,1106,2012,8,19,22,I,Winston Chang
1306,1198,2012,12,31,1,I,Philip Kaufmann
1308,1198,2012,12,28,1,I,Philip Kaufmann
1334,1207,2012,12,19,1,I,Pieter Wuille
1341,1207,2012,12,18,1,I,Pieter Wuille
1346,1198,2012,12,15,1,I,Philip Kaufmann
1347,1198,2012,12,15,1,I,Philip Kaufmann
1349,1198,2012,12,15,1,I,Philip Kaufmann
1362,1106,2012,7,23,2,I,Winston Chang
1362,1106,2012,8,13,13,I,Winston Chang
1365,1198,2012,12,12,1,I,Philip Kaufmann
1366,1198,2012,12,12,2,I,Philip Kaufmann
1370,1198,2012,12,10,1,I,Philip Kaufmann
1374,1198,2012,11,27,2,I,Philip Kaufmann
1374,1198,2012,12,1,8,I,Philip Kaufmann
1374,1207,2012,11,30,2,I,Pieter Wuille
1374,1207,2012,12,19,8,I,Pieter Wuille
1375,1106,2012,8,13,8,I,Winston Chang
1383,1198,2012,12,3,1,I,Philip Kaufmann
1386,1198,2012,12,3,1,I,Philip Kaufmann
1387,1207,2012,12,2,1,I,Pieter Wuille
1391,1207,2012,12,1,1,I,Pieter Wuille
1392,1198,2012,12,1,1,I,Philip Kaufmann
1396,1207,2012,11,28,2,I,Pieter Wuille
1398,1198,2012,11,27,1,I,Philip Kaufmann
1400,1198,2012,11,27,1,I,Philip Kaufmann
1403,1207,2012,11,24,1,I,Pieter Wuille
1408,1198,2012,11,18,1,I,Philip Kaufmann
1410,1198,2012,11,16,1,I,Philip Kaufmann
1411,1198,2012,11,16,1,I,Philip Kaufmann
1412,1198,2012,11,15,1,I,Philip Kaufmann
1416,1207,2012,11,14,1,I,Pieter Wuille
1418,1198,2012,11,14,1,I,Philip Kaufmann
1419,1198,2012,11,14,1,I,Philip Kaufmann
1420,1207,2012,11,13,1,I,Pieter Wuille
1421,1207,2012,11,13,1,I,Pieter Wuille
1423,1198,2012,11,11,1,I,Philip Kaufmann
1427,1198,2012,11,10,1,I,Philip Kaufmann
1428,1198,2012,11,9,1,I,Philip Kaufmann
1430,1198,2012,11,8,1,I,Philip Kaufmann
1434,1198,2012,11,4,1,I,Philip Kaufmann
1441,1207,2012,11,4,1,I,Pieter Wuille
1442,1207,2012,11,4,1,I,Pieter Wuille
1443,1207,2012,11,4,1,I,Pieter Wuille
1444,1207,2012,11,4,1,I,Pieter Wuille
1445,1198,2012,11,4,1,I,Philip Kaufmann
1446,1198,2012,11,4,1,I,Philip Kaufmann
1448,1207,2012,11,2,1,I,Pieter Wuille
1449,1207,2012,11,1,1,I,Pieter Wuille
1450,1207,2012,11,1,1,I,Pieter Wuille
1454,1207,2012,10,28,1,I,Pieter Wuille
1455,1207,2012,10,27,2,I,Pieter Wuille
1456,1198,2012,10,25,1,I,Philip Kaufmann
1460,1198,2012,10,24,1,I,Philip Kaufmann
1463,1207,2012,10,22,5,I,Pieter Wuille
1466,1207,2012,10,27,4,I,Pieter Wuille
1467,1198,2012,10,21,1,I,Philip Kaufmann
1468,1198,2012,10,21,1,I,Philip Kaufmann
1470,1207,2012,10,21,1,I,Pieter Wuille
1471,1207,2012,10,21,1,I,Pieter Wuille
1472,1207,2012,6,15,7,I,Pieter Wuille
1472,1207,2012,7,1,4,I,Pieter Wuille
1472,1207,2012,8,22,6,I,Pieter Wuille
1472,1207,2012,9,3,8,I,Pieter Wuille
1472,1207,2012,10,13,5,I,Pieter Wuille
1473,1207,2012,10,19,1,I,Pieter Wuille
1483,1198,2012,10,12,2,I,Philip Kaufmann
1488,1198,2012,10,7,1,I,Philip Kaufmann
1489,1198,2012,10,7,1,I,Philip Kaufmann
1490,1207,2012,10,7,1,I,Pieter Wuille
1491,1198,2012,10,5,1,I,Philip Kaufmann
1492,1198,2012,10,5,1,I,Philip Kaufmann
1501,1198,2012,10,2,1,I,Philip Kaufmann
1504,1198,2012,9,29,1,I,Philip Kaufmann
1505,1198,2012,9,30,1,I,Philip Kaufmann
1509,1198,2012,9,29,1,I,Philip Kaufmann
1511,1207,2012,9,28,1,I,Pieter Wuille
1514,1207,2012,9,28,1,I,Pieter Wuille
1515,1198,2012,7,16,1,I,Philip Kaufmann
1515,1198,2012,8,14,4,I,Philip Kaufmann
1515,1198,2012,9,7,6,I,Philip Kaufmann
1515,1207,2012,9,12,1,I,Pieter Wuille
1524,1198,2012,9,24,1,I,Philip Kaufmann
1530,1198,2012,9,22,1,I,Philip Kaufmann
1531,1198,2012,7,16,1,I,Philip Kaufmann
1532,1198,2012,9,22,1,I,Philip Kaufmann
1538,1198,2012,9,21,1,I,Philip Kaufmann
1539,1198,2012,9,21,1,I,Philip Kaufmann
1550,1207,2012,9,12,1,I,Pieter Wuille
1557,1198,2012,9,9,1,I,Philip Kaufmann
1566,1198,2012,9,7,1,I,Philip Kaufmann
1572,1198,2012,9,5,1,I,Philip Kaufmann
1574,1198,2012,9,4,1,I,Philip Kaufmann
1575,1198,2012,9,4,1,I,Philip Kaufmann
1581,1198,2012,8,31,1,I,Philip Kaufmann
1587,1198,2012,9,1,1,I,Philip Kaufmann
1590,1198,2012,8,31,1,I,Philip Kaufmann
1591,1198,2012,8,30,1,I,Philip Kaufmann
1594,1198,2012,8,30,1,I,Philip Kaufmann
1595,1198,2012,8,30,1,I,Philip Kaufmann
1598,1198,2012,8,30,1,I,Philip Kaufmann
1601,1198,2012,8,28,1,I,Philip Kaufmann
1604,1207,2012,8,28,1,I,Pieter Wuille
1608,1207,2012,8,22,1,I,Pieter Wuille
1615,1198,2012,8,27,1,I,Philip Kaufmann
1616,1198,2012,8,27,1,I,Philip Kaufmann
1624,1198,2012,8,24,1,I,Philip Kaufmann
1625,1207,2012,8,24,1,I,Pieter Wuille
1629,1207,2012,8,23,1,I,Pieter Wuille
1634,1198,2012,8,28,2,I,Philip Kaufmann
1639,1207,2012,8,21,1,I,Pieter Wuille
1640,1207,2012,8,21,1,I,Pieter Wuille
1642,1198,2012,8,21,1,I,Philip Kaufmann
1647,1198,2012,8,18,1,I,Philip Kaufmann
1648,1198,2012,8,18,1,I,Philip Kaufmann
1652,1198,2012,8,17,1,I,Philip Kaufmann
1653,1198,2012,8,16,1,I,Philip Kaufmann
1654,1198,2012,8,16,1,I,Philip Kaufmann
1656,1198,2012,8,14,1,I,Philip Kaufmann
1666,1198,2012,8,1,1,I,Philip Kaufmann
1667,1198,2012,8,1,1,I,Philip Kaufmann
1669,1198,2012,8,1,1,I,Philip Kaufmann
1671,1106,2012,2,23,3,I,Winston Chang
1672,1198,2012,8,1,1,I,Philip Kaufmann
1675,1198,2012,7,29,1,I,Philip Kaufmann
1675,1198,2012,8,1,1,I,Philip Kaufmann
1676,1198,2012,7,26,1,I,Philip Kaufmann
1684,1198,2012,7,22,1,I,Philip Kaufmann
1685,1198,2012,7,22,1,I,Philip Kaufmann
1690,1198,2012,7,21,1,I,Philip Kaufmann
1691,1198,2012,7,21,1,I,Philip Kaufmann
1695,1198,2012,7,18,1,I,Philip Kaufmann
1702,1198,2012,7,16,1,I,Philip Kaufmann
1703,1198,2012,7,14,1,I,Philip Kaufmann
1708,1198,2012,7,12,1,I,Philip Kaufmann
1709,1198,2012,7,12,1,I,Philip Kaufmann
91920,14255,2008,7,19,1,O,Ramiro Morales
91921,14255,2008,8,30,2,O,Ramiro Morales
91922,14255,2008,9,2,2,O,Ramiro Morales
91923,14255,2008,11,13,2,O,Ramiro Morales
91924,14255,2009,5,28,1,O,Ramiro Morales
91925,14255,2009,7,23,1,O,Ramiro Morales
91926,14255,2010,1,5,2,O,Ramiro Morales
91927,14255,2010,4,28,1,O,Ramiro Morales
91928,14255,2010,5,17,3,O,Ramiro Morales
91929,14255,2010,8,11,3,O,Ramiro Morales
91930,14255,2010,10,30,16,O,Ramiro Morales
91931,14255,2010,11,30,17,O,Ramiro Morales
91932,14255,2010,12,31,12,O,Ramiro Morales
91933,14255,2011,1,29,20,O,Ramiro Morales
91934,14255,2011,2,28,24,O,Ramiro Morales
91935,14255,2011,3,21,8,O,Ramiro Morales
91936,14255,2011,4,30,12,O,Ramiro Morales
91937,14255,2011,5,29,13,O,Ramiro Morales
91938,14255,2011,6,25,22,O,Ramiro Morales
91939,14255,2011,7,30,11,O,Ramiro Morales
91940,14255,2011,8,21,10,O,Ramiro Morales
91941,14255,2011,9,30,16,O,Ramiro Morales
91942,14255,2011,10,30,16,O,Ramiro Morales
91943,14255,2011,11,16,4,O,Ramiro Morales
91944,14255,2011,12,29,16,O,Ramiro Morales
91945,14255,2012,1,25,10,O,Ramiro Morales
91946,14255,2012,2,29,21,O,Ramiro Morales
91947,14255,2012,3,31,13,O,Ramiro Morales
91948,14255,2012,4,6,7,O,Ramiro Morales
91949,14255,2012,5,3,4,O,Ramiro Morales
91950,14255,2012,6,1,2,O,Ramiro Morales
91951,14255,2012,7,21,4,O,Ramiro Morales
91952,14255,2012,8,25,6,O,Ramiro Morales
91953,14255,2012,9,24,2,O,Ramiro Morales
91954,14255,2012,10,20,10,O,Ramiro Morales
91955,14255,2012,11,9,5,O,Ramiro Morales
91956,14255,2012,12,11,10,O,Ramiro Morales
91957,14255,2013,1,31,13,O,Ramiro Morales
91958,14255,2013,2,12,19,O,Ramiro Morales
91959,14255,2013,3,25,9,O,Ramiro Morales
91960,14255,2013,4,15,1,O,Ramiro Morales
91961,14255,2013,5,30,6,O,Ramiro Morales
91962,14255,2013,6,4,20,O,Ramiro Morales
91963,14255,2013,8,24,14,O,Ramiro Morales
91964,14255,2013,9,7,10,O,Ramiro Morales
91965,14255,2013,10,2,1,O,Ramiro Morales
92045,40025,2010,10,31,58,O,Alex Gaynor
92046,40025,2010,11,26,42,O,Alex Gaynor
92047,40025,2010,12,26,40,O,Alex Gaynor
92048,40025,2011,1,26,16,O,Alex Gaynor
92049,40025,2011,2,25,9,O,Alex Gaynor
92050,40025,2011,3,30,5,O,Alex Gaynor
92051,40025,2011,4,26,2,O,Alex Gaynor
92052,40025,2011,5,31,4,O,Alex Gaynor
92053,40025,2011,6,26,6,O,Alex Gaynor
92054,40025,2011,7,19,3,O,Alex Gaynor
92055,40025,2011,9,26,23,O,Alex Gaynor
92056,40025,2011,10,28,22,O,Alex Gaynor
92057,40025,2011,11,26,2,O,Alex Gaynor
92058,40025,2012,1,19,3,O,Alex Gaynor
92059,40025,2012,2,15,2,O,Alex Gaynor
92060,40025,2012,3,31,2,O,Alex Gaynor
92061,40025,2012,4,30,8,O,Alex Gaynor
92062,40025,2012,5,8,2,O,Alex Gaynor
92063,40025,2012,6,22,3,O,Alex Gaynor
92064,40025,2012,7,10,17,O,Alex Gaynor
92065,40025,2012,8,24,31,O,Alex Gaynor
92066,40025,2012,9,10,16,O,Alex Gaynor
92067,40025,2012,10,20,5,O,Alex Gaynor
92068,40025,2012,11,4,9,O,Alex Gaynor
92069,40025,2013,1,14,3,O,Alex Gaynor
92070,40025,2013,2,19,4,O,Alex Gaynor
92071,40025,2013,3,10,4,O,Alex Gaynor
92072,40025,2013,4,4,2,O,Alex Gaynor
92073,40025,2013,5,23,9,O,Alex Gaynor
92074,40025,2013,6,19,3,O,Alex Gaynor
92075,40025,2013,7,7,12,O,Alex Gaynor
92076,40025,2013,8,18,4,O,Alex Gaynor
92077,40025,2013,9,7,14,O,Alex Gaynor
92078,40238,2005,7,29,55,O,Jacob Kaplan-Moss
92079,40238,2005,8,23,18,O,Jacob Kaplan-Moss
92080,40238,2005,9,30,21,O,Jacob Kaplan-Moss
92081,40238,2005,10,30,10,O,Jacob Kaplan-Moss
92082,40238,2005,11,30,23,O,Jacob Kaplan-Moss
92083,40238,2005,12,12,3,O,Jacob Kaplan-Moss
92084,40238,2006,1,12,3,O,Jacob Kaplan-Moss
92085,40238,2006,2,27,6,O,Jacob Kaplan-Moss
92086,40238,2006,5,31,9,O,Jacob Kaplan-Moss
92087,40238,2006,6,30,15,O,Jacob Kaplan-Moss
92088,40238,2006,7,31,16,O,Jacob Kaplan-Moss
